ID    NODE LAT     NODE LON     FRIENDS LIST                           CENTROID COORD LIST 
307     -7.3642848  310.5814890 {  544,  311,   26,  310,  543,   88}, {( -10.1584078,  306.1583565), ( -5.0861522,  306.0599205), ( -2.3256323,  310.5249542), ( -4.6637807,  315.0359236), ( -9.6326310,  315.1008559), ( -12.3751541,  310.6935457)} 
308     -0.3968749  297.0062257 {  621,  141,  456,  306,   26,  311}, {( -3.0524279,  292.5158675), (  2.0134709,  292.4923793), (  4.6637807,  296.9640764), (  2.3256323,  301.4750458), ( -2.7556799,  301.5332519), ( -5.4931462,  297.0481947)} 
309      7.8582164  310.4061954 {   26,  306,  457,  142,  623,  310}, {(  5.0861522,  305.9400795), (  10.1584078,  305.8416435), (  12.9734299,  310.2942939), (  10.6290165,  314.8825156), (  5.4931462,  314.9518053), (  2.7556799,  310.4667481)} 
310      0.3968749  314.9937743 {  307,   26,  309,  623,  143,  543}, {( -2.3256323,  310.5249542), (  2.7556799,  310.4667481), (  5.4931462,  314.9518053), (  3.0524279,  319.4841325), ( -2.0134709,  319.5076207), ( -4.6637807,  315.0359236)} 
311     -7.8582164  301.5938046 {  144,  621,  308,   26,  307,  544}, {( -10.6290165,  297.1174844), ( -5.4931462,  297.0481947), ( -2.7556799,  301.5332519), ( -5.0861522,  306.0599205), ( -10.1584078,  306.1583565), ( -12.9734299,  301.7057061)} 
312      7.3642848  274.5814890 {   27,  315,  458,   60,  459,  316}, {(  5.0861522,  270.0599205), (  10.1584078,  270.1583565), (  12.3751541,  274.6935457), (  9.6326310,  279.1008559), (  4.6637807,  279.0359236), (  2.3256323,  274.5249542)} 
313     -7.3642848  265.4185110 {   84,  531,  314,   27,  317,  532}, {( -9.6326310,  260.8991441), ( -4.6637807,  260.9640764), ( -2.3256323,  265.4750458), ( -5.0861522,  269.9400795), ( -10.1584078,  269.8416435), ( -12.3751541,  265.3064543)} 
314      0.3968749  261.0062257 {  531,  134,  616,  315,   27,  313}, {( -2.0134709,  256.4923793), (  3.0524279,  256.5158675), (  5.4931462,  261.0481947), (  2.7556799,  265.5332519), ( -2.3256323,  265.4750458), ( -4.6637807,  260.9640764)} 
315      7.8582164  265.5938046 {  314,  616,  140,  458,  312,   27}, {(  5.4931462,  261.0481947), (  10.6290165,  261.1174844), (  12.9734299,  265.7057061), (  10.1584078,  270.1583565), (  5.0861522,  270.0599205), (  2.7556799,  265.5332519)} 
316     -0.3968749  278.9937743 {  317,   27,  312,  459,  141,  622}, {( -2.7556799,  274.4667481), (  2.3256323,  274.5249542), (  4.6637807,  279.0359236), (  2.0134709,  283.5076207), ( -3.0524279,  283.4841325), ( -5.4931462,  278.9518053)} 
317     -7.8582164  274.4061954 {  532,  313,   27,  316,  622,  145}, {( -10.1584078,  269.8416435), ( -5.0861522,  269.9400795), ( -2.7556799,  274.4667481), ( -5.4931462,  278.9518053), ( -10.6290165,  278.8825156), ( -12.9734299,  274.2942939)} 
318     31.3140414  313.8413923 {  461,   61,  460,  321,   28,  322}, {(  28.2802739,  309.2425473), (  33.3534810,  308.4216268), (  36.4694660,  313.1439546), (  34.2326136,  318.7283595), (  28.9972386,  319.0177079), (  26.1409654,  314.2867468)} 
319     31.3140414  334.1586077 {  323,   28,  320,  467,   63,  468}, {(  28.9972386,  328.9822921), (  34.2326136,  329.2716405), (  36.4694660,  334.8560454), (  33.3534810,  339.5783732), (  28.2802739,  338.7574527), (  26.1409654,  333.7132532)} 
320     39.4548046  329.6705054 {   28,  321,  596,  113,  467,  319}, {(  36.9643990,  324.0000000), (  42.2085849,  324.0000000), (  44.6533835,  330.2234471), (  41.6112059,  335.7775816), (  36.4694660,  334.8560454), (  34.2326136,  329.2716405)} 
321     39.4548046  318.3294946 {  318,  460,  116,  596,  320,   28}, {(  36.4694660,  313.1439546), (  41.6112059,  312.2224184), (  44.6533835,  317.7765529), (  42.2085849,  324.0000000), (  36.9643990,  324.0000000), (  34.2326136,  318.7283595)} 
322     23.7683976  319.2181322 {  142,  461,  318,   28,  323,  624}, {(  20.9574112,  314.5945620), (  26.1409654,  314.2867468), (  28.9972386,  319.0177079), (  26.4705499,  324.0000000), (  21.2263640,  324.0000000), (  18.5547898,  319.3340951)} 
323     23.7683976  328.7818678 {  624,  322,   28,  319,  468,  146}, {(  21.2263640,  324.0000000), (  26.4705499,  324.0000000), (  28.9972386,  328.9822921), (  26.1409654,  333.7132532), (  20.9574112,  333.4054380), (  18.5547898,  328.6659049)} 
324      7.3642848   13.4185110 {  326,  471,   64,  472,  327,   29}, {(  4.6637807,  8.9640764), (  9.6326310,  8.8991441), (  12.3751541,  13.3064543), (  10.1584078,  17.8416435), (  5.0861522,  17.9400795), (  2.3256323,  13.4750458)} 
325     -7.3642848   22.5814890 {  559,  329,   29,  328,  558,   93}, {( -10.1584078,  18.1583565), ( -5.0861522,  18.0599205), ( -2.3256323,  22.5249542), ( -4.6637807,  27.0359236), ( -9.6326310,  27.1008559), ( -12.3751541,  22.6935457)} 
326     -0.3968749    9.0062257 {  627,  147,  471,  324,   29,  329}, {( -3.0524279,  4.5158675), (  2.0134709,  4.4923793), (  4.6637807,  8.9640764), (  2.3256323,  13.4750458), ( -2.7556799,  13.5332519), ( -5.4931462,  9.0481947)} 
327      7.8582164   22.4061954 {   29,  324,  472,  148,  629,  328}, {(  5.0861522,  17.9400795), (  10.1584078,  17.8416435), (  12.9734299,  22.2942939), (  10.6290165,  26.8825156), (  5.4931462,  26.9518053), (  2.7556799,  22.4667481)} 
328      0.3968749   26.9937743 {  325,   29,  327,  629,  149,  558}, {( -2.3256323,  22.5249542), (  2.7556799,  22.4667481), (  5.4931462,  26.9518053), (  3.0524279,  31.4841325), ( -2.0134709,  31.5076207), ( -4.6637807,  27.0359236)} 
329     -7.8582164   13.5938046 {  150,  627,  326,   29,  325,  559}, {( -10.6290165,  9.1174844), ( -5.4931462,  9.0481947), ( -2.7556799,  13.5332519), ( -5.0861522,  18.0599205), ( -10.1584078,  18.1583565), ( -12.9734299,  13.7057061)} 
330      7.3642848  346.5814890 {   30,  333,  473,   65,  474,  334}, {(  5.0861522,  342.0599205), (  10.1584078,  342.1583565), (  12.3751541,  346.6935457), (  9.6326310,  351.1008559), (  4.6637807,  351.0359236), (  2.3256323,  346.5249542)} 
331     -7.3642848  337.4185110 {   89,  546,  332,   30,  335,  547}, {( -9.6326310,  332.8991441), ( -4.6637807,  332.9640764), ( -2.3256323,  337.4750458), ( -5.0861522,  341.9400795), ( -10.1584078,  341.8416435), ( -12.3751541,  337.3064543)} 
332      0.3968749  333.0062257 {  546,  143,  625,  333,   30,  331}, {( -2.0134709,  328.4923793), (  3.0524279,  328.5158675), (  5.4931462,  333.0481947), (  2.7556799,  337.5332519), ( -2.3256323,  337.4750458), ( -4.6637807,  332.9640764)} 
333      7.8582164  337.5938046 {  332,  625,  146,  473,  330,   30}, {(  5.4931462,  333.0481947), (  10.6290165,  333.1174844), (  12.9734299,  337.7057061), (  10.1584078,  342.1583565), (  5.0861522,  342.0599205), (  2.7556799,  337.5332519)} 
334     -0.3968749  350.9937743 {  335,   30,  330,  474,  147,  628}, {( -2.7556799,  346.4667481), (  2.3256323,  346.5249542), (  4.6637807,  351.0359236), (  2.0134709,  355.5076207), ( -3.0524279,  355.4841325), ( -5.4931462,  350.9518053)} 
335     -7.8582164  346.4061954 {  547,  331,   30,  334,  628,  151}, {( -10.1584078,  341.8416435), ( -5.0861522,  341.9400795), ( -2.7556799,  346.4667481), ( -5.4931462,  350.9518053), ( -10.6290165,  350.8825156), ( -12.9734299,  346.2942939)} 
336     31.3140414   25.8413923 {  476,   66,  475,  339,   31,  340}, {(  28.2802739,  21.2425473), (  33.3534810,  20.4216268), (  36.4694660,  25.1439546), (  34.2326136,  30.7283595), (  28.9972386,  31.0177079), (  26.1409654,  26.2867468)} 
337     31.3140414   46.1586077 {  341,   31,  338,  482,   68,  483}, {(  28.9972386,  40.9822921), (  34.2326136,  41.2716405), (  36.4694660,  46.8560454), (  33.3534810,  51.5783732), (  28.2802739,  50.7574527), (  26.1409654,  45.7132532)} 
338     39.4548046   41.6705054 {   31,  339,  593,  110,  482,  337}, {(  36.9643990,  36.0000000), (  42.2085849,  36.0000000), (  44.6533835,  42.2234471), (  41.6112059,  47.7775816), (  36.4694660,  46.8560454), (  34.2326136,  41.2716405)} 
339     39.4548046   30.3294946 {  336,  475,  114,  593,  338,   31}, {(  36.4694660,  25.1439546), (  41.6112059,  24.2224184), (  44.6533835,  29.7765529), (  42.2085849,  36.0000000), (  36.9643990,  36.0000000), (  34.2326136,  30.7283595)} 
340     23.7683976   31.2181322 {  148,  476,  336,   31,  341,  630}, {(  20.9574112,  26.5945620), (  26.1409654,  26.2867468), (  28.9972386,  31.0177079), (  26.4705499,  36.0000000), (  21.2263640,  36.0000000), (  18.5547898,  31.3340951)} 
341     23.7683976   40.7818678 {  630,  340,   31,  337,  483,  152}, {(  21.2263640,  36.0000000), (  26.4705499,  36.0000000), (  28.9972386,  40.9822921), (  26.1409654,  45.7132532), (  20.9574112,  45.4054380), (  18.5547898,  40.6659049)} 
342      7.3642848   85.4185110 {  344,  486,   69,  487,  345,   32}, {(  4.6637807,  80.9640764), (  9.6326310,  80.8991441), (  12.3751541,  85.3064543), (  10.1584078,  89.8416435), (  5.0861522,  89.9400795), (  2.3256323,  85.4750458)} 
343     -7.3642848   94.5814890 {  574,  347,   32,  346,  573,   98}, {( -10.1584078,  90.1583565), ( -5.0861522,  90.0599205), ( -2.3256323,  94.5249542), ( -4.6637807,  99.0359236), ( -9.6326310,  99.1008559), ( -12.3751541,  94.6935457)} 
344     -0.3968749   81.0062257 {  633,  153,  486,  342,   32,  347}, {( -3.0524279,  76.5158675), (  2.0134709,  76.4923793), (  4.6637807,  80.9640764), (  2.3256323,  85.4750458), ( -2.7556799,  85.5332519), ( -5.4931462,  81.0481947)} 
345      7.8582164   94.4061954 {   32,  342,  487,  154,  635,  346}, {(  5.0861522,  89.9400795), (  10.1584078,  89.8416435), (  12.9734299,  94.2942939), (  10.6290165,  98.8825156), (  5.4931462,  98.9518053), (  2.7556799,  94.4667481)} 
346      0.3968749   98.9937743 {  343,   32,  345,  635,  155,  573}, {( -2.3256323,  94.5249542), (  2.7556799,  94.4667481), (  5.4931462,  98.9518053), (  3.0524279,  103.4841325), ( -2.0134709,  103.5076207), ( -4.6637807,  99.0359236)} 
347     -7.8582164   85.5938046 {  156,  633,  344,   32,  343,  574}, {( -10.6290165,  81.1174844), ( -5.4931462,  81.0481947), ( -2.7556799,  85.5332519), ( -5.0861522,  90.0599205), ( -10.1584078,  90.1583565), ( -12.9734299,  85.7057061)} 
348      7.3642848   58.5814890 {   33,  351,  488,   70,  489,  352}, {(  5.0861522,  54.0599205), (  10.1584078,  54.1583565), (  12.3751541,  58.6935457), (  9.6326310,  63.1008559), (  4.6637807,  63.0359236), (  2.3256323,  58.5249542)} 
349     -7.3642848   49.4185110 {   94,  561,  350,   33,  353,  562}, {( -9.6326310,  44.8991441), ( -4.6637807,  44.9640764), ( -2.3256323,  49.4750458), ( -5.0861522,  53.9400795), ( -10.1584078,  53.8416435), ( -12.3751541,  49.3064543)} 
350      0.3968749   45.0062257 {  561,  149,  631,  351,   33,  349}, {( -2.0134709,  40.4923793), (  3.0524279,  40.5158675), (  5.4931462,  45.0481947), (  2.7556799,  49.5332519), ( -2.3256323,  49.4750458), ( -4.6637807,  44.9640764)} 
351      7.8582164   49.5938046 {  350,  631,  152,  488,  348,   33}, {(  5.4931462,  45.0481947), (  10.6290165,  45.1174844), (  12.9734299,  49.7057061), (  10.1584078,  54.1583565), (  5.0861522,  54.0599205), (  2.7556799,  49.5332519)} 
352     -0.3968749   62.9937743 {  353,   33,  348,  489,  153,  634}, {( -2.7556799,  58.4667481), (  2.3256323,  58.5249542), (  4.6637807,  63.0359236), (  2.0134709,  67.5076207), ( -3.0524279,  67.4841325), ( -5.4931462,  62.9518053)} 
353     -7.8582164   58.4061954 {  562,  349,   33,  352,  634,  157}, {( -10.1584078,  53.8416435), ( -5.0861522,  53.9400795), ( -2.7556799,  58.4667481), ( -5.4931462,  62.9518053), ( -10.6290165,  62.8825156), ( -12.9734299,  58.2942939)} 
354     31.3140414   97.8413923 {  491,   71,  490,  357,   34,  358}, {(  28.2802739,  93.2425473), (  33.3534810,  92.4216268), (  36.4694660,  97.1439546), (  34.2326136,  102.7283595), (  28.9972386,  103.0177079), (  26.1409654,  98.2867468)} 
355     31.3140414  118.1586077 {  359,   34,  356,  500,   74,  501}, {(  28.9972386,  112.9822921), (  34.2326136,  113.2716405), (  36.4694660,  118.8560454), (  33.3534810,  123.5783732), (  28.2802739,  122.7574527), (  26.1409654,  117.7132532)} 
356     39.4548046  113.6705054 {   34,  357,  590,  108,  500,  355}, {(  36.9643990,  108.0000000), (  42.2085849,  108.0000000), (  44.6533835,  114.2234471), (  41.6112059,  119.7775816), (  36.4694660,  118.8560454), (  34.2326136,  113.2716405)} 
357     39.4548046  102.3294946 {  354,  490,  111,  590,  356,   34}, {(  36.4694660,  97.1439546), (  41.6112059,  96.2224184), (  44.6533835,  101.7765529), (  42.2085849,  108.0000000), (  36.9643990,  108.0000000), (  34.2326136,  102.7283595)} 
358     23.7683976  103.2181322 {  154,  491,  354,   34,  359,  636}, {(  20.9574112,  98.5945620), (  26.1409654,  98.2867468), (  28.9972386,  103.0177079), (  26.4705499,  108.0000000), (  21.2263640,  108.0000000), (  18.5547898,  103.3340951)} 
359     23.7683976  112.7818678 {  636,  358,   34,  355,  501,  158}, {(  21.2263640,  108.0000000), (  26.4705499,  108.0000000), (  28.9972386,  112.9822921), (  26.1409654,  117.7132532), (  20.9574112,  117.4054380), (  18.5547898,  112.6659049)} 
360      7.3642848  157.4185110 {  364,  504,   75,  503,  363,   35}, {(  4.6637807,  152.9640764), (  9.6326310,  152.8991441), (  12.3751541,  157.3064543), (  10.1584078,  161.8416435), (  5.0861522,  161.9400795), (  2.3256323,  157.4750458)} 
361     -7.3642848  166.5814890 {  517,  365,   35,  362,  516,   79}, {( -10.1584078,  162.1583565), ( -5.0861522,  162.0599205), ( -2.3256323,  166.5249542), ( -4.6637807,  171.0359236), ( -9.6326310,  171.1008559), ( -12.3751541,  166.6935457)} 
362      0.3968749  170.9937743 {  361,   35,  363,  620,  137,  516}, {( -2.3256323,  166.5249542), (  2.7556799,  166.4667481), (  5.4931462,  170.9518053), (  3.0524279,  175.4841325), ( -2.0134709,  175.5076207), ( -4.6637807,  171.0359236)} 
363      7.8582164  166.4061954 {   35,  360,  503,  139,  620,  362}, {(  5.0861522,  161.9400795), (  10.1584078,  161.8416435), (  12.9734299,  166.2942939), (  10.6290165,  170.8825156), (  5.4931462,  170.9518053), (  2.7556799,  166.4667481)} 
364     -0.3968749  153.0062257 {  639,  159,  504,  360,   35,  365}, {( -3.0524279,  148.5158675), (  2.0134709,  148.4923793), (  4.6637807,  152.9640764), (  2.3256323,  157.4750458), ( -2.7556799,  157.5332519), ( -5.4931462,  153.0481947)} 
365     -7.8582164  157.5938046 {  160,  639,  364,   35,  361,  517}, {( -10.6290165,  153.1174844), ( -5.4931462,  153.0481947), ( -2.7556799,  157.5332519), ( -5.0861522,  162.0599205), ( -10.1584078,  162.1583565), ( -12.9734299,  157.7057061)} 
366      7.3642848  130.5814890 {   36,  369,  505,   76,  506,  370}, {(  5.0861522,  126.0599205), (  10.1584078,  126.1583565), (  12.3751541,  130.6935457), (  9.6326310,  135.1008559), (  4.6637807,  135.0359236), (  2.3256323,  130.5249542)} 
367     -7.3642848  121.4185110 {   99,  576,  368,   36,  371,  577}, {( -9.6326310,  116.8991441), ( -4.6637807,  116.9640764), ( -2.3256323,  121.4750458), ( -5.0861522,  125.9400795), ( -10.1584078,  125.8416435), ( -12.3751541,  121.3064543)} 
368      0.3968749  117.0062257 {  576,  155,  637,  369,   36,  367}, {( -2.0134709,  112.4923793), (  3.0524279,  112.5158675), (  5.4931462,  117.0481947), (  2.7556799,  121.5332519), ( -2.3256323,  121.4750458), ( -4.6637807,  116.9640764)} 
369      7.8582164  121.5938046 {  368,  637,  158,  505,  366,   36}, {(  5.4931462,  117.0481947), (  10.6290165,  117.1174844), (  12.9734299,  121.7057061), (  10.1584078,  126.1583565), (  5.0861522,  126.0599205), (  2.7556799,  121.5332519)} 
370     -0.3968749  134.9937743 {  371,   36,  366,  506,  159,  640}, {( -2.7556799,  130.4667481), (  2.3256323,  130.5249542), (  4.6637807,  135.0359236), (  2.0134709,  139.5076207), ( -3.0524279,  139.4841325), ( -5.4931462,  134.9518053)} 
371     -7.8582164  130.4061954 {  577,  367,   36,  370,  640,  161}, {( -10.1584078,  125.8416435), ( -5.0861522,  125.9400795), ( -2.7556799,  130.4667481), ( -5.4931462,  134.9518053), ( -10.6290165,  134.8825156), ( -12.9734299,  130.2942939)} 
372    -31.3140414  205.8413923 {  518,   80,  519,  377,   37,  374}, {( -33.3534810,  200.4216268), ( -28.2802739,  201.2425473), ( -26.1409654,  206.2867468), ( -28.9972386,  211.0177079), ( -34.2326136,  210.7283595), ( -36.4694660,  205.1439546)} 
373    -31.3140414  226.1586077 {  375,   37,  376,  534,   85,  533}, {( -34.2326136,  221.2716405), ( -28.9972386,  220.9822921), ( -26.1409654,  225.7132532), ( -28.2802739,  230.7574527), ( -33.3534810,  231.5783732), ( -36.4694660,  226.8560454)} 
374    -39.4548046  210.3294946 {  128,  518,  372,   37,  375,  611}, {( -41.6112059,  204.2224184), ( -36.4694660,  205.1439546), ( -34.2326136,  210.7283595), ( -36.9643990,  216.0000000), ( -42.2085849,  216.0000000), ( -44.6533835,  209.7765529)} 
375    -39.4548046  221.6705054 {  611,  374,   37,  373,  533,  130}, {( -42.2085849,  216.0000000), ( -36.9643990,  216.0000000), ( -34.2326136,  221.2716405), ( -36.4694660,  226.8560454), ( -41.6112059,  227.7775816), ( -44.6533835,  222.2234471)} 
376    -23.7683976  220.7818678 {   37,  377,  617,  135,  534,  373}, {( -26.4705499,  216.0000000), ( -21.2263640,  216.0000000), ( -18.5547898,  220.6659049), ( -20.9574112,  225.4054380), ( -26.1409654,  225.7132532), ( -28.9972386,  220.9822921)} 
377    -23.7683976  211.2181322 {  372,  519,  138,  617,  376,   37}, {( -26.1409654,  206.2867468), ( -20.9574112,  206.5945620), ( -18.5547898,  211.3340951), ( -21.2263640,  216.0000000), ( -26.4705499,  216.0000000), ( -28.9972386,  211.0177079)} 
378    -31.3140414  154.1586077 {  381,   38,  382,  521,   81,  520}, {( -34.2326136,  149.2716405), ( -28.9972386,  148.9822921), ( -26.1409654,  153.7132532), ( -28.2802739,  158.7574527), ( -33.3534810,  159.5783732), ( -36.4694660,  154.8560454)} 
379    -31.3140414  133.8413923 {  578,  100,  579,  383,   38,  380}, {( -33.3534810,  128.4216268), ( -28.2802739,  129.2425473), ( -26.1409654,  134.2867468), ( -28.9972386,  139.0177079), ( -34.2326136,  138.7283595), ( -36.4694660,  133.1439546)} 
380    -39.4548046  138.3294946 {  125,  578,  379,   38,  381,  608}, {( -41.6112059,  132.2224184), ( -36.4694660,  133.1439546), ( -34.2326136,  138.7283595), ( -36.9643990,  144.0000000), ( -42.2085849,  144.0000000), ( -44.6533835,  137.7765529)} 
381    -39.4548046  149.6705054 {  608,  380,   38,  378,  520,  129}, {( -42.2085849,  144.0000000), ( -36.9643990,  144.0000000), ( -34.2326136,  149.2716405), ( -36.4694660,  154.8560454), ( -41.6112059,  155.7775816), ( -44.6533835,  150.2234471)} 
382    -23.7683976  148.7818678 {   38,  383,  641,  160,  521,  378}, {( -26.4705499,  144.0000000), ( -21.2263640,  144.0000000), ( -18.5547898,  148.6659049), ( -20.9574112,  153.4054380), ( -26.1409654,  153.7132532), ( -28.9972386,  148.9822921)} 
383    -23.7683976  139.2181322 {  379,  579,  161,  641,  382,   38}, {( -26.1409654,  134.2867468), ( -20.9574112,  134.5945620), ( -18.5547898,  139.3340951), ( -21.2263640,  144.0000000), ( -26.4705499,  144.0000000), ( -28.9972386,  139.0177079)} 
384    -31.3140414  277.8413923 {  535,   86,  536,  389,   39,  387}, {( -33.3534810,  272.4216268), ( -28.2802739,  273.2425473), ( -26.1409654,  278.2867468), ( -28.9972386,  283.0177079), ( -34.2326136,  282.7283595), ( -36.4694660,  277.1439546)} 
385    -31.3140414  298.1586077 {  386,   39,  388,  549,   90,  548}, {( -34.2326136,  293.2716405), ( -28.9972386,  292.9822921), ( -26.1409654,  297.7132532), ( -28.2802739,  302.7574527), ( -33.3534810,  303.5783732), ( -36.4694660,  298.8560454)} 
386    -39.4548046  293.6705054 {  601,  387,   39,  385,  548,  119}, {( -42.2085849,  288.0000000), ( -36.9643990,  288.0000000), ( -34.2326136,  293.2716405), ( -36.4694660,  298.8560454), ( -41.6112059,  299.7775816), ( -44.6533835,  294.2234471)} 
387    -39.4548046  282.3294946 {  131,  535,  384,   39,  386,  601}, {( -41.6112059,  276.2224184), ( -36.4694660,  277.1439546), ( -34.2326136,  282.7283595), ( -36.9643990,  288.0000000), ( -42.2085849,  288.0000000), ( -44.6533835,  281.7765529)} 
388    -23.7683976  292.7818678 {   39,  389,  626,  144,  549,  385}, {( -26.4705499,  288.0000000), ( -21.2263640,  288.0000000), ( -18.5547898,  292.6659049), ( -20.9574112,  297.4054380), ( -26.1409654,  297.7132532), ( -28.9972386,  292.9822921)} 
389    -23.7683976  283.2181322 {  384,  536,  145,  626,  388,   39}, {( -26.1409654,  278.2867468), ( -20.9574112,  278.5945620), ( -18.5547898,  283.3340951), ( -21.2263640,  288.0000000), ( -26.4705499,  288.0000000), ( -28.9972386,  283.0177079)} 
390    -31.3140414  349.8413923 {  550,   91,  551,  395,   40,  392}, {( -33.3534810,  344.4216268), ( -28.2802739,  345.2425473), ( -26.1409654,  350.2867468), ( -28.9972386,  355.0177079), ( -34.2326136,  354.7283595), ( -36.4694660,  349.1439546)} 
391    -31.3140414   10.1586077 {  393,   40,  394,  564,   95,  563}, {( -34.2326136,  5.2716405), ( -28.9972386,  4.9822921), ( -26.1409654,  9.7132532), ( -28.2802739,  14.7574527), ( -33.3534810,  15.5783732), ( -36.4694660,  10.8560454)} 
392    -39.4548046  354.3294946 {  120,  550,  390,   40,  393,  602}, {( -41.6112059,  348.2224184), ( -36.4694660,  349.1439546), ( -34.2326136,  354.7283595), ( -36.9643990,  0.0000000), ( -42.2085849,  0.0000000), ( -44.6533835,  353.7765529)} 
393    -39.4548046    5.6705054 {  602,  392,   40,  391,  563,  122}, {( -42.2085849,  0.0000000), ( -36.9643990,  0.0000000), ( -34.2326136,  5.2716405), ( -36.4694660,  10.8560454), ( -41.6112059,  11.7775816), ( -44.6533835,  6.2234471)} 
394    -23.7683976    4.7818678 {   40,  395,  632,  150,  564,  391}, {( -26.4705499,  0.0000000), ( -21.2263640,  0.0000000), ( -18.5547898,  4.6659049), ( -20.9574112,  9.4054380), ( -26.1409654,  9.7132532), ( -28.9972386,  4.9822921)} 
395    -23.7683976  355.2181322 {  390,  551,  151,  632,  394,   40}, {( -26.1409654,  350.2867468), ( -20.9574112,  350.5945620), ( -18.5547898,  355.3340951), ( -21.2263640,  0.0000000), ( -26.4705499,  0.0000000), ( -28.9972386,  355.0177079)} 
396    -31.3140414   61.8413923 {  565,   96,  566,  401,   41,  398}, {( -33.3534810,  56.4216268), ( -28.2802739,  57.2425473), ( -26.1409654,  62.2867468), ( -28.9972386,  67.0177079), ( -34.2326136,  66.7283595), ( -36.4694660,  61.1439546)} 
397    -31.3140414   82.1586077 {  399,   41,  400,  581,  101,  580}, {( -34.2326136,  77.2716405), ( -28.9972386,  76.9822921), ( -26.1409654,  81.7132532), ( -28.2802739,  86.7574527), ( -33.3534810,  87.5783732), ( -36.4694660,  82.8560454)} 
398    -39.4548046   66.3294946 {  123,  565,  396,   41,  399,  605}, {( -41.6112059,  60.2224184), ( -36.4694660,  61.1439546), ( -34.2326136,  66.7283595), ( -36.9643990,  72.0000000), ( -42.2085849,  72.0000000), ( -44.6533835,  65.7765529)} 
399    -39.4548046   77.6705054 {  605,  398,   41,  397,  580,  126}, {( -42.2085849,  72.0000000), ( -36.9643990,  72.0000000), ( -34.2326136,  77.2716405), ( -36.4694660,  82.8560454), ( -41.6112059,  83.7775816), ( -44.6533835,  78.2234471)} 
400    -23.7683976   76.7818678 {   41,  401,  638,  156,  581,  397}, {( -26.4705499,  72.0000000), ( -21.2263640,  72.0000000), ( -18.5547898,  76.6659049), ( -20.9574112,  81.4054380), ( -26.1409654,  81.7132532), ( -28.9972386,  76.9822921)} 
401    -23.7683976   67.2181322 {  396,  566,  157,  638,  400,   41}, {( -26.1409654,  62.2867468), ( -20.9574112,  62.5945620), ( -18.5547898,  67.3340951), ( -21.2263640,  72.0000000), ( -26.4705499,  72.0000000), ( -28.9972386,  67.0177079)} 
402     77.5879269  180.0000000 {  407,   43,  163,  162,   42,  404}, {(  74.7573147,  163.3118080), (  79.2526641,  157.0968928), (  82.2346713,  180.0000000), (  79.2526641,  202.9031072), (  74.7573147,  196.6881920), (  72.8306400,  180.0000000)} 
403     77.5879269  252.0000000 {  405,   42,  162,  166,   46,  415}, {(  74.7573147,  235.3118080), (  79.2526641,  229.0968928), (  82.2346713,  252.0000000), (  79.2526641,  274.9031072), (  74.7573147,  268.6881920), (  72.8306400,  252.0000000)} 
404     69.9689321  193.0545213 {  102,  407,  402,   42,  222,  224}, {(  67.9190625,  180.0000000), (  72.8306400,  180.0000000), (  74.7573147,  196.6881920), (  71.0908801,  208.0748851), (  66.4827274,  202.9045015), (  65.0724390,  190.7034373)} 
405     69.9689321  238.9454787 {  225,  222,   42,  403,  415,  103}, {(  66.4827274,  229.0954985), (  71.0908801,  223.9251149), (  74.7573147,  235.3118080), (  72.8306400,  252.0000000), (  67.9190625,  252.0000000), (  65.0724390,  241.2965627)} 
406     77.5879269  108.0000000 {  410,   44,  164,  163,   43,  408}, {(  74.7573147,  91.3118080), (  79.2526641,  85.0968928), (  82.2346713,  108.0000000), (  79.2526641,  130.9031072), (  74.7573147,  124.6881920), (  72.8306400,  108.0000000)} 
407     69.9689321  166.9454787 {  230,  228,   43,  402,  404,  102}, {(  66.4827274,  157.0954985), (  71.0908801,  151.9251149), (  74.7573147,  163.3118080), (  72.8306400,  180.0000000), (  67.9190625,  180.0000000), (  65.0724390,  169.2965627)} 
408     69.9689321  121.0545213 {  106,  410,  406,   43,  228,  231}, {(  67.9190625,  108.0000000), (  72.8306400,  108.0000000), (  74.7573147,  124.6881920), (  71.0908801,  136.0748851), (  66.4827274,  130.9045015), (  65.0724390,  118.7034373)} 
409     77.5879269   36.0000000 {  413,   45,  165,  164,   44,  411}, {(  74.7573147,  19.3118080), (  79.2526641,  13.0968928), (  82.2346713,  36.0000000), (  79.2526641,  58.9031072), (  74.7573147,  52.6881920), (  72.8306400,  36.0000000)} 
410     69.9689321   94.9454787 {  236,  234,   44,  406,  408,  106}, {(  66.4827274,  85.0954985), (  71.0908801,  79.9251149), (  74.7573147,  91.3118080), (  72.8306400,  108.0000000), (  67.9190625,  108.0000000), (  65.0724390,  97.2965627)} 
411     69.9689321   49.0545213 {  109,  413,  409,   44,  234,  237}, {(  67.9190625,  36.0000000), (  72.8306400,  36.0000000), (  74.7573147,  52.6881920), (  71.0908801,  64.0748851), (  66.4827274,  58.9045015), (  65.0724390,  46.7034373)} 
412     77.5879269  324.0000000 {  416,   46,  166,  165,   45,  414}, {(  74.7573147,  307.3118080), (  79.2526641,  301.0968928), (  82.2346713,  324.0000000), (  79.2526641,  346.9031072), (  74.7573147,  340.6881920), (  72.8306400,  324.0000000)} 
